url,food,course,ingredients,instructions
https://www.kawalingpinoy.com/singapore-noodles/,Singapore Noodles,Side Dish,"1 package (6.5 ounces) rice noodle vermicelli, 1/4 pound boneless, skinless chicken breast, sliced thinly, 1 teaspoon cornstarch, 2 tablespoons oyster sauce, 2 tablespoons soy sauce, 2 tablespoons Chinese wine, 1 teaspoon sugar, canola oil, 1/4 pound shrimp, peeled and deveined, 4 pieces Chinese sausage, sliced thinly on a bias, 4 eggs, 1 onion, peeled and sliced thinly, 2 cloves garlic, peeled and minced, 1/2 red bell pepper, seeded, cored, and sliced into strips, 1/2 green bell pepper, seeded, cored, and sliced into strips, 2 tablespoons curry powder, 1 cup water, 1 cup bean sprouts, 1/2 cup water, salt and pepper to taste","In a large bowl, combine vermicelli and enough hot water to cover. Soak until just softened and pliable. Drain well.
In a small bowl, combine oyster sauce, soy sauce, Chinese wine, and sugar. Whisk together until well-combined. Set aside.
In a bowl, combine chicken and cornstarch. Stir to fully coat and let stand for about 8 to 10 minutes.
In a wide pan over medium-high heat, heat 1 tablespoon of oil. Add shrimp and cook just until color changes to pink. With a slotted spoon, remove from wok and keep warm.
Add another 2 tablespoons of oil and heat. Add chicken and cook until color changes.
Add Chinese sausages and cook until lightly browned. With a slotted spoon, remove from pan and keep warm.
Wipe down wok as needed. Add another 1 tablespoon of oil. Add eggs and cook, breaking into pieces, until just set but still moist. Remove from wok and keep warm.
Add another 1 tablespoon of oil. Add onions and garlic and cook until softened.
Add bell peppers and cook until tender yet crisp.
Add rice noodles, chicken, sausages, and shrimp.
Add sauce mixture and sprinkle in curry powder. Using tongs, toss gently to combine until noodles are evenly colored.
Add water. Cook, tossing regularly until liquid is absorbed and noodles are cooked through yet firm to bite.
Add the scrambled eggs and bean sprouts. Toss for another 1 to 2 minutes or until heated through.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/taho/,Taho,"Breakfast, Snack/Dessert","1 cup water, 1 cup dark brown sugar, 1 pandan leaf, tied into a knot, 1/2 cup sago pearls, 2 package (12 ounces each) soft silken tofu","In a pot over medium heat, bring enough water to cover sago pearls to a boil. Add sago pearls, stir gently, and cook for about 10 minutes or until translucent. Remove from heat, rinse well and drain.
In the pot, add boiled sago and enough cold water to cover. Cook over medium heat, stirring occasionally, and bring to a gentle boil. When water has boiled for about 6 to 10 minutes, remove from heat, rinse well and drain.
In the pot, add enough cold water to cover sago, and bring to a gentle boil. Repeat the process until pearls are tender but chewy and translucent with no white in the center.
Under cold, running water, rinse sago a few times to remove excess starch. Allow to cool. Use as needed or store in simple syrup until ready to use.
In a saucepan over medium heat, add water and pandan leaf and bring to a boil for about 2 to 3 minutes. Remove and discard pandan leaf.
Add brown sugar. Stir continuously until sugar is dissolved. Simmer, stirring continuously, until mixture is slightly thickened and syrupy.
Add cooked sago and continue to cook for about 2 to 3 minutes.
Place tofu block in a cheesecloth-lined steamer and steam for about 7 to 10 minutes or until heated through.
Alternatively, place tofu in an oven-safe dish, loosely wrap with plastic film, and microwave for about 40 to 50 seconds or until heated through.
Using a wide, flat serving spoon, divide tofu into serving bowls. Spoon sago and syrup on top. Serve warm."
https://www.kawalingpinoy.com/tofu-asparagus-mushroom-stir-fry/,"Tofu, Asparagus and Mushroom Stir-Fry",Main Entree,"1 ounce dried shiitake mushrooms, 1 package (14 ounces) firm tofu, drained, 1 tablespoon canola oil, 1 small onion, peeled and sliced thinly, 2 cloves garlic, peeled and minced, 1 bunch (about 2 cups) asparagus, ends trimmed and cut diagonally into 2-inch pieces, 1 cup water or liquid from soaking mushrooms, 1/2 cup vegetarian mushroom oyster sauce, 1/4 cup light soy sauce (I use Kikkoman), 1/4 cup Chinese cooking wine, 2 tablespoons sugar, 1 tablespoon cornstarch, 1/4 teaspoon pepper","In a small bowl, cover mushrooms with warm water and soak for about 20 to 30 minutes or until soft.
Drain mushrooms and reserve 1 cup of the liquid if using. Cut off and discard stems. Cut caps into thin slices.
Drain tofu well and pat dry with paper towels. Cut into 1-inch cubes and set aside.
In a bowl, combine stir-fry sauce ingredients: water (liquid from soaking mushrooms), oyster sauce, soy sauce, Chinese cooking wine, sugar, cornstarch, and pepper. Stir until smooth and well-blended. Set aside.
In a wide skillet or wok over medium-high heat, heat oil. Add onions and garlic and cook until softened.
Add asparagus and cook, stirring regularly, for 3 to 4 minutes or until half-done.
Add mushrooms and cook for about 1 minute.
Add stir-fry sauce and bring to a simmer for about 1 to 2 minutes or until slightly thickened.
Add tofu and continue to cook for another 2 to 3 minutes or until tofu cubes are heated through and asparagus is tender-crisp. Serve hot."
https://www.kawalingpinoy.com/pancit-langlang/,Pancit Langlang,Main Entree,"1 pound boneless, skinless chicken breasts, 1 onion, peeled and quartered, 1 teaspoon salt, 1 teaspoon peppercorns, 2 bay leaves, 4 ounces cellophane noodles (sotanghon), 2 tablespoons vegetable oil, 1 onion, peeled and chopped, 3 cloves garlic, peeled and minced, 1 pound ground pork, 1/4 cup oyster sauce, 2 tablespoons sesame oil, 1 cup carrots, peeled and julienned, 1 cup green beans, cut thinly on a bias, 1/2 small cabbage, sliced thinly, 2 cups broth (reserved from poaching the chicken), 16 ounces fresh miki noodles (thin and flat)","In a large pot, arrange chicken in a single layer. Add quartered onions, salt, peppercorns, and bay leaves.
Add enough cold water to cover chicken to about 1-inch high (I used about 6 cups). Bring to a boil, skimming scum floats on top.
Cover, reduce heat to low, and gently simmer for about 10 to 15 minutes or until the chicken breasts are just cooked through.
With a slotted spoon remove chicken and allow to cool. Shred chicken and set aside.
Strain the poaching liquid and reserve about 2 cups.
In a bowl, soak cellophane noodles in warm water just until softened. Drain and set aside.
In a wok or wide skillet over medium heat, heat canola oil. Add onions and garlic and cook until softened.
Add ground pork and cook, stirring occasionally, until lightly browned.
Add carrots and green beans. Cook for about 1 minute or until half-done.
Add cabbage and cook for another 1 minute or until half-done.
Add oyster sauce and sesame oil. Stir to combine. 
Add miki noodles and cellophane noodles.
Add broth, starting with one cup and adding more as needed. 
Add shredded chicken.
Using tongs, gently toss together until combined. Season with salt and pepper to taste.
Continue to cook until the noodles are cooked yet firm to bite, the liquid is mostly reduced and the vegetables are tender-crisp. 
Remove from heat and transfer to a serving platter. Garnish with toasted garlic and green onions, if desired. Serve hot."
https://www.kawalingpinoy.com/crispy-tahong-deep-fried-mussels/,Crispy Tahong (Deep-Fried Mussels),Appetizer,"2 pounds half-shell New Zealand mussels, 3/4 cup flour, 1/4 cup cornstarch, 1 teaspoon salt, 1 teaspoon garlic powder, 1/2 teaspoon pepper, canola oil, 1 cup vinegar, 4 cloves garlic, peeled and minced, 1/2 teaspoon peppercorns, crushed, 1 Thai chili pepper, finely chopped, salt to taste","Using a butter knife, pry mussels from shells. Discard shells. Wash mussel meat and drain well.
In a bowl, combine flour, cornstarch, salt, garlic powder, and pepper.
Dredge mussels in the flour mixture to fully coat.
In a pan over medium heat, heat about 2-inch deep of oil to 350 F.
Add mussels, shaking off excess flour, and deep-fry for about 5 to 7 minutes or until mussels are cooked through and are golden and crisp.
Remove from heat and drain in a colander set over a bowl. Serve hot with spicy vinegar dip."
https://www.kawalingpinoy.com/chicken-pork-adobo/,Chicken and Pork Adobo,Main Entree,"1 tablespoon canola oil, 1 onion, peeled and sliced thinly, 1 head garlic, peeled and minced, 1 1/2 pounds pork shoulder or belly, cut into 2-inch cubes, 1 1/2 pounds chicken, cut into serving parts, 1 cup vinegar, 1/2 cup soy sauce, 1 cup water, 2 bay leaves, salt and pepper to taste","In a wide pan over medium heat, heat oil. Add onions and garlic and cook until softened.
Add pork and cook, turning as needed, until lightly browned. Cook, stirring occasionally, for about 7 to 10 minutes.
Add chicken and cook, stirring occasionally, until lightly browned and juices run clear.
Add vinegar and bring to a boil, uncovered and without stirring, for about 2 to 3 minutes.
Add soy sauce, water, and bay leaves. Continue to boil for about 2 to 3 minutes.
Lower heat, cover, and cook for about 30 to 40 minutes or until meat is tender and sauce is reduced.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/halo-halo/,Halo-Halo,"Dessert, Snack","1/2 cup gulaman cubes or sago, 1/2 cup sweetened beans (garbanzo, red mung, and/or white beans), 1/2 cup Nata de coco, drained well, 1/2 cup Kaong, drained well, 1/2 cup sweetened saba bananas, 1/2 cup sweetened jackfruit strips, 1/4 cup sweetened macapuno, 1/2 cup ube halaya, shaved ice, 1 cup evaporated milk, 1 cup leche flan, 4 scoops ice cream (mango, ube, or vanilla)","Prepare the gulaman according to package directions. Use less water than called for to yield a firmer texture.
Prepare the ingredients from scratch or use bottled halo-halo ingredients.
 In a tall glass, add about a teaspoon each of desired add-ins to about 1/3 full.  
Pack the glass with shaved ice.   
Drizzle evaporated milk over the ice.  
Top the ice with leche flan and scoop of ice cream. 
Garnish with strips of macapuno and sprinkle with pinipig, if desired.
Serve immediately."
https://www.kawalingpinoy.com/arroz-ala-cubana/,Arroz ala Cubana,"Breakfast, Main Course","canola oil, 1 onion, peeled and minced, 4 cloves garlic, peeled and minced, 2 pounds ground beef, 1 cup tomato sauce, 2 tablespoons soy sauce, 1/2 cup water, 1/2 teaspoon sugar, 1 cup frozen sweet peas, thawed, salt and pepper to taste, 8 saba bananas, ripe but firm, 8 eggs, 8 cups steamed white rice","In a pan over medium heat, heat about 1 tablespoon of the oil. Add onions and garlic and cook until softened.
Add ground beef and cook, breaking apart with the back of a spoon, for about 10 to 15 minutes until lightly browned. Drain excess fat.
Add tomato sauce, soy sauce, water, and sugar. Bring to a boil for about 1 to 2 minutes, stirring until sugar is dissolved.
Lower heat, cover, and simmer until meat is cooked through and liquid is mostly reduced.
Add green peas and cook for about 2 to 3 minutes or until heated through. Season with salt and pepper to taste.
In a pan over medium heat, heat about 1/4 cup of oil.
Peel bananas and slice lengthwise. Add bananas and cook, turning once or twice, until golden and lightly crisp. Remove from pan and drain on paper towels.
In the pan, add eggs and cook sunny side up, with the white part set and the yolks runny.
Serve the minced beef with steamed rice, fried bananas, and fried eggs."
https://www.kawalingpinoy.com/green-bean-mushroom-stir-fry/,Green Bean Mushroom Stir-fry,Side Dish,"1/4 cup soy sauce, 1/4 cup water, 1 teaspoon sesame oil, 1 tablespoon sugar, 1/4 teaspoon pepper, 1 teaspoon cornstarch, 1 tablespoon canola oil, 1 pound green beans, ends trimmed and cut into 2-inch lengths, 1/2 pound cremini mushrooms, sliced thinly, 1/2 red onion, peeled and sliced thinly, 2 cloves garlic, peeled and minced, sesame seeds","In a small bowl, combine soy sauce, water, and sesame oil. Add sugar, cornstarch, and pepper and stir until blended. Set aside.
Over high heat, heat a wide, heavy-bottomed pan or wok. Add canola oil and swirl to coat bottom and sides of the pan. Heat until hot but not smoking.
Add green beans and spread in a single layer on the bottom of the pan. Stir-fry for about 2 to 4 minutes or until half done.
Add mushrooms, onions, and garlic. Cook, stirring regularly until vegetables are tender yet crisp.
Stir sauce mixture to redistribute cornstarch and add to pan. Cook, stirring regularly until thickened.
Transfer to serving plate and garnish with sesame seeds if desired. Serve hot."
https://www.kawalingpinoy.com/panda-express-chow-mein-copycat/,Panda Express Chow Mein Copycat,Side Dish,"14 ounces fresh chow mein noodles, 2 tablespoons canola oil, 1/4 cup soy sauce, 2 tablespoons oyster sauce, 2 tablespoons Chinese cooking wine, 1 tablespoon brown sugar, 1 teaspoon sesame oil, 1/4 teaspoon pepper, 1 onion, peeled and sliced thinly, 1/2 head cabbage, sliced thinly, 4 stalks celery, sliced thinly on a bias","Loosen the yakisoba noodles and remove excess oil by gently rinsing under warm water. Drain well.
In a small bowl, combine soy sauce, oyster sauce, cooking wine, brown sugar, sesame oil, and pepper. Stir until blended and sugar is dissolved.
In wok or wide pan over high heat, heat canola oil.
Add onions, cabbage, and celery. Cook for about 2 to 3 minutes or until the vegetables begin to caramelize.
Add noodles and sauce mixture. Using tongs, gently stir together until combined and evenly coated with sauce.
 Continue to cook for about 2 to 3 minutes or until heated through and sauce is mostly absorbed. Serve hot."
